1743372877914,0.544189,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877921,0.544189,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877922,0.544189,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877923,0.544189,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877930,0.544189,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877934,0.544189,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877941,0.544128,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877944,0.544128,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877948,0.544128,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877953,0.544128,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877957,0.544128,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877962,0.544128,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877970,0.544128,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877973,0.544128,0.001587,-0.039062,-0.838074,42.489099,-71.887000,0.154492,588.099976
1743372877978,0.544128,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372877984,0.544128,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372877990,0.544067,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372877993,0.544067,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372877999,0.544067,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372878003,0.544067,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372878008,0.544067,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372878012,0.544067,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372878020,0.544067,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372878026,0.544067,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372878027,0.544067,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372878032,0.544006,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372878038,0.544006,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372878044,0.544006,0.001587,-0.039062,-0.838135,42.489099,-71.887000,0.154492,588.099976
1743372878050,0.544006,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878052,0.544006,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878059,0.544006,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878062,0.544006,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878069,0.544006,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878073,0.544006,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878079,0.543945,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878084,0.543945,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878088,0.543945,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878093,0.543945,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878100,0.543945,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878105,0.543945,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878108,0.543945,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878113,0.543945,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878118,0.543945,0.001587,-0.039062,-0.838196,42.489099,-71.887000,0.154492,588.099976
1743372878123,0.543945,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878128,0.543884,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878135,0.543884,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878138,0.543884,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878143,0.543884,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878152,0.543884,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878156,0.543884,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878158,0.543884,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878163,0.543884,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878168,0.543884,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878172,0.543884,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878178,0.543823,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878185,0.543823,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878191,0.543823,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878202,0.543823,0.001587,-0.039062,-0.838257,42.489099,-71.887000,0.154492,588.099976
1743372878203,0.543823,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878204,0.543823,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878209,0.543823,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878214,0.543823,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878219,0.543823,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878226,0.543762,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878228,0.543762,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878235,0.543762,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878238,0.543762,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878243,0.543762,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878251,0.543762,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878255,0.543762,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878260,0.543762,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878263,0.543762,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878271,0.543762,0.001587,-0.039062,-0.838318,42.489099,-71.887000,0.154492,588.099976
1743372878273,0.543701,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878279,0.543701,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878285,0.543701,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878288,0.543701,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878293,0.543701,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878299,0.543701,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878305,0.543701,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878308,0.543701,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878312,0.543701,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878320,0.543640,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878323,0.543640,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878328,0.543640,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878335,0.543640,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878338,0.543640,0.001587,-0.039062,-0.838379,42.489099,-71.887000,0.154492,588.099976
1743372878343,0.543640,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878348,0.543640,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878355,0.543640,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878358,0.543640,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878363,0.543579,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878369,0.543579,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878373,0.543579,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878379,0.543579,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878386,0.543579,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878388,0.543579,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878393,0.543579,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878404,0.543579,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878406,0.543579,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878408,0.543518,0.001587,-0.039062,-0.838440,42.489099,-71.887000,0.154492,588.099976
1743372878413,0.543518,0.001587,-0.039062,-0.838501,42.489099,-71.887000,0.154492,588.099976
1743372878420,0.543518,0.001587,-0.039062,-0.838501,42.489099,-71.887000,0.154492,588.099976
1743372878423,0.543518,0.001587,-0.039062,-0.838501,42.489099,-71.887000,0.154492,588.099976
1743372878432,0.543518,0.001587,-0.039062,-0.838501,42.489099,-71.887000,0.154492,588.099976
1743372878436,0.543518,0.001587,-0.039062,-0.838501,42.489099,-71.887000,0.154492,588.099976
